Journee,Team,Adversaire,H/A,Player,Note
5.0,Rennes,Monaco,A,André,4
5.0,Rennes,Monaco,A,Mexer,3
5.0,Rennes,Monaco,A,Paul-Georges Ntep,3
5.0,Rennes,Monaco,A,Pedro Mendes,3
5.0,Rennes,Monaco,A,Zeffane,4
5.0,Rennes,Monaco,A,Bensebaini,4
5.0,Rennes,Monaco,A,Erasmus,4
5.0,Rennes,Monaco,A,Said,4
5.0,Rennes,Monaco,A,Diakhaby,3
5.0,Caen,Paris,H,Seube,4
5.0,Caen,Paris,H,Vercoutre,2
5.0,Caen,Paris,H,Bessat,3
5.0,Caen,Paris,H,Da Silva,3
5.0,Caen,Paris,H,Genevois,3
5.0,Caen,Paris,H,Féret,3
5.0,Caen,Paris,H,Rodelin,4
5.0,Caen,Paris,H,Bazile,4
5.0,Caen,Paris,H,Santini,3
5.0,Caen,Paris,H,Ben Youssef,1
5.0,Caen,Paris,H,Karamoh,3
5.0,Caen,Paris,H,Imorou,5
5.0,Caen,Paris,H,Diomande,5
5.0,Caen,Paris,H,Adeoti,4
5.0,Paris,Caen,A,Maxwell,8
5.0,Paris,Caen,A,Matuidi,6
5.0,Paris,Caen,A,Cavani,9
5.0,Paris,Caen,A,Di María,6
5.0,Paris,Caen,A,Krychowiak,7
5.0,Paris,Caen,A,Areola,5
5.0,Paris,Caen,A,Meunier,8
5.0,Paris,Caen,A,Lucas Moura,8
5.0,Paris,Caen,A,Marquinhos,7
5.0,Paris,Caen,A,Rabiot,7
5.0,Paris,Caen,A,Kimpembe,6
5.0,Paris,Caen,A,Motta,5
5.0,Paris,Caen,A,Jesé,5
5.0,Paris,Caen,A,Augustin,7
6.0,Lille,Toulouse,H,Enyeama,4
6.0,Lille,Toulouse,H,Mavuba,5
6.0,Lille,Toulouse,H,Basa,5
6.0,Lille,Toulouse,H,Palmieri,4
6.0,Lille,Toulouse,H,Sankhare,4
6.0,Lille,Toulouse,H,Corchia,4
6.0,Lille,Toulouse,H,de Preville,6
6.0,Lille,Toulouse,H,Bautheac,4
6.0,Lille,Toulouse,H,Soumaoro,5
6.0,Lille,Toulouse,H,Rony Lopes,5
6.0,Lille,Toulouse,H,Bissouma,4
6.0,Lille,Toulouse,H,Eder,4
6.0,Lille,Toulouse,H,Ryan Mendes,4
6.0,Lille,Toulouse,H,Sliti,5
6.0,Toulouse,Lille,A,Toivonen,8
6.0,Toulouse,Lille,A,Durmaz,5
6.0,Toulouse,Lille,A,Moubandje,5
6.0,Toulouse,Lille,A,Yago,4
6.0,Toulouse,Lille,A,Jullien,5
6.0,Toulouse,Lille,A,Sylla,4
6.0,Toulouse,Lille,A,Bodiger,5
6.0,Toulouse,Lille,A,Edouard,3
6.0,Toulouse,Lille,A,Blin,6
6.0,Toulouse,Lille,A,Lafont,6
6.0,Toulouse,Lille,A,Diop,6
6.0,Toulouse,Lille,A,Pi,5
6.0,Toulouse,Lille,A,Cafaro,4
6.0,Toulouse,Lille,A,Michelin,5
6.0,Nice,Monaco,H,Dante,6
6.0,Nice,Monaco,H,Baysse,7
6.0,Nice,Monaco,H,Balotelli,8
6.0,Nice,Monaco,H,Belhanda,6
6.0,Nice,Monaco,H,Ricardo Pereira,8
6.0,Nice,Monaco,H,Cardinale,8
6.0,Nice,Monaco,H,Cyprien,7
6.0,Nice,Monaco,H,Seri,7
6.0,Nice,Monaco,H,Koziello,6
6.0,Nice,Monaco,H,Sarr,5
6.0,Nice,Monaco,H,Dalbert,6
6.0,Nice,Monaco,H,Bodmer,5
6.0,Nice,Monaco,H,Eysseric,5
6.0,Nice,Monaco,H,Pléa,5
6.0,Monaco,Nice,A,Raggi,4
6.0,Monaco,Nice,A,João Moutinho,5
6.0,Monaco,Nice,A,Falcao,4
6.0,Monaco,Nice,A,Subasic,5
6.0,Monaco,Nice,A,Glik,3
6.0,Monaco,Nice,A,Sidibe,3
6.0,Monaco,Nice,A,Fabinho,3
6.0,Monaco,Nice,A,Jemerson,3
6.0,Monaco,Nice,A,Bernardo Silva,5
6.0,Monaco,Nice,A,Lemar,3
6.0,Monaco,Nice,A,Bakayoko,3
6.0,Monaco,Nice,A,Germain,3
